train_losses,val_losses
0.564133596420288,0.6228287816047668
0.4609810709953308,0.601330578327179
0.3924857139587402,0.5584234595298767
0.3370367646217346,0.45568186044692993
0.2806392312049866,0.33080676198005676
0.23486291766166686,0.26175740361213684
0.19706086814403534,0.2261546552181244
0.16407724916934968,0.22259066998958588
0.1407476246356964,0.2106604427099228
0.12485773861408234,0.16319842636585236
0.1181226834654808,0.13854765892028809
0.11710817813873291,0.12042607367038727
0.10981938838958741,0.11462876945734024
0.10365847200155258,0.10810575634241104
0.10126567333936691,0.10045202076435089
0.09794332981109619,0.10640283674001694
0.09280570298433304,0.09475584328174591
0.09168055951595307,0.0999409630894661
0.088417948782444,0.08932105451822281
0.0848858818411827,0.08305683732032776
0.08350141942501069,0.0830375924706459
0.08146655559539795,0.08468183130025864
0.08027158081531524,0.07980385422706604
0.07818146497011184,0.07877133041620255
0.07755468785762787,0.07809526473283768
0.07624787241220474,0.07587262243032455
0.07363689690828323,0.07475791126489639
0.07318928837776184,0.07503270357847214
0.07237091958522797,0.07484197616577148
0.06885512471199036,0.07293424755334854
0.06923162564635277,0.07249105721712112
0.06697242259979248,0.07180878520011902
0.06583235412836075,0.07074648886919022
0.06701999604701996,0.07172685116529465
0.06482150331139565,0.07019102573394775
0.06353797987103463,0.06977283209562302
0.0635276421904564,0.07054605334997177
0.06238828524947167,0.06966433674097061
0.061344610154628755,0.0695200115442276
0.05987201556563378,0.07129999250173569
0.05955565348267555,0.06898919492959976
0.05921405851840973,0.0695493146777153
0.05805528908967972,0.0723494291305542
0.057577496767044066,0.06860275566577911
0.05773155987262726,0.06806033104658127
0.055620229244232176,0.07078727334737778
0.0548479713499546,0.06761356443166733
0.05589025169610977,0.07005678862333298
0.05473721846938133,0.06986340135335922
0.05373989790678024,0.0700131356716156
0.05302673950791359,0.06891757994890213
0.0511616550385952,0.06914544850587845
0.05058309286832809,0.07012493163347244
0.049986802786588666,0.068997323513031
0.04869825914502144,0.07021289318799973
0.04909447580575943,0.0713115707039833
0.048709047585725786,0.07188703864812851
0.04771675914525986,0.0715150535106659
0.04666352868080139,0.07079802453517914
0.04514701217412949,0.07230492681264877
0.04434392973780632,0.072353295981884
0.04546201080083847,0.07278504967689514
0.04523787274956703,0.07428289204835892
0.044703568518161776,0.07780111581087112
0.04557952433824539,0.07812273502349854
0.04569645449519157,0.0766393318772316
0.04634487554430962,0.07877147197723389
0.046159780025482176,0.07420911639928818
0.04352243915200234,0.07272613793611526
0.04086397588253021,0.07274999469518661
0.04021758660674095,0.07592649012804031
0.039263321459293364,0.0737185925245285
0.03825646787881851,0.07599302381277084
0.03767567798495293,0.07580222934484482
0.03547822237014771,0.07752995193004608
0.03444273918867111,0.07731999456882477
0.034322112798690796,0.07780735939741135
0.03343158513307572,0.0784158855676651
0.035024871304631236,0.08330319821834564
0.03610700517892838,0.0868486687541008
0.035629254579544065,0.08830887824296951
0.0353253036737442,0.07994066923856735
0.03421137928962707,0.08077888935804367
0.03293351009488106,0.08033375442028046
0.032115471363067624,0.07933276891708374
0.03191452510654926,0.08172424882650375
0.030454133078455924,0.08462226390838623
0.031417408213019374,0.08088552206754684
0.030508504807949068,0.0867108628153801
0.03130212016403675,0.0887078046798706
0.029180968552827834,0.08511953055858612
0.02917690798640251,0.0844966322183609
0.02901354655623436,0.08555963635444641
0.029585814476013182,0.08534452319145203
0.027513993531465532,0.084204763174057
0.02710667848587036,0.08734062314033508
0.029202325269579887,0.08703628182411194
0.028237284719944,0.08755066990852356
0.026711751893162727,0.08915238827466965
0.026357202231884,0.08711510896682739
