train_losses,val_losses
0.4797204375267029,0.5350030660629272
0.39938371777534487,0.522068440914154
0.34811605215072633,0.48050007224082947
0.31197431683540344,0.40956515073776245
0.2773792505264282,0.3310554027557373
0.24353083968162537,0.26776739954948425
0.21342343389987944,0.24314367771148682
0.18436063826084137,0.2398368865251541
0.1608027070760727,0.21602818369865417
0.1431690812110901,0.20260977745056152
0.12983086556196213,0.1967487931251526
0.1226106807589531,0.1761704832315445
0.11580108404159546,0.15447202324867249
0.10907828509807586,0.14221902191638947
0.1048294648528099,0.1512562334537506
0.10607581287622452,0.1252860426902771
0.10359630733728409,0.11389275640249252
0.09952699095010757,0.10732821375131607
0.09391399919986725,0.09079107642173767
0.08923470079898835,0.08916081488132477
0.08619270622730255,0.08464072644710541
0.08447499275207519,0.08459898084402084
0.08326575011014939,0.0822790339589119
0.08168482482433319,0.08424846082925797
0.0801680937409401,0.08552784472703934
0.07737233191728592,0.07798104733228683
0.07678574621677399,0.07993235439062119
0.07618077993392944,0.07954549044370651
0.07312715202569961,0.07473363727331161
0.07263574451208114,0.0766589343547821
0.0718333974480629,0.0731719359755516
0.07065071165561676,0.07326287776231766
0.06973292529582978,0.07438910007476807
0.06871243715286254,0.07226879149675369
0.06867036372423171,0.07270882278680801
0.06685288697481155,0.07131778448820114
0.06773791015148163,0.07323268800973892
0.06617816239595413,0.07066487520933151
0.06552777960896491,0.0705513209104538
0.06467563509941102,0.0710681825876236
0.06420669928193093,0.06967698037624359
0.06270046681165695,0.06801016628742218
0.06397543698549271,0.07280877977609634
0.06395005583763122,0.07429614663124084
0.06210820972919464,0.07153315097093582
0.06184482350945473,0.07013826817274094
0.06204538121819496,0.06822649389505386
0.06067638322710991,0.0684996098279953
0.06130551919341087,0.0701325461268425
0.05877971947193146,0.06909578293561935
0.05760336145758629,0.06742779910564423
0.0579510897397995,0.06789498031139374
0.05785506144165993,0.0695187896490097
0.056003119051456454,0.06926688551902771
0.05598682835698128,0.06873031705617905
0.05554792433977127,0.07164984941482544
0.05593771785497666,0.06972863525152206
0.05462109595537186,0.06967289000749588
0.0533491961658001,0.06907817721366882
0.0531738743185997,0.07100524753332138
0.05265276208519935,0.06995438784360886
0.05212671235203743,0.06994041800498962
0.05140553340315819,0.0709550604224205
0.05053393319249153,0.07120061665773392
0.050478991121053696,0.07331032305955887
0.05117797702550888,0.07101510465145111
0.05166004821658134,0.07154569774866104
0.05341887548565864,0.07352346926927567
0.052014104276895526,0.06901484727859497
0.05104027092456818,0.07191687077283859
0.050216543674469,0.07016641646623611
0.047938648611307144,0.0720091164112091
0.04833128377795219,0.07215247303247452
0.04779106006026268,0.0721517875790596
0.04851131588220596,0.07298097014427185
0.047931712865829465,0.07079213112592697
0.04674438238143921,0.07209638506174088
0.046786445379257205,0.07419861853122711
0.04622214287519455,0.07389091700315475
0.04590655341744423,0.07501135766506195
0.043637603521347046,0.07345926016569138
0.04424668699502945,0.07190240174531937
0.043140947818756104,0.07631023973226547
0.04200209975242615,0.07649584114551544
0.04115855097770691,0.07794810831546783
0.04028494656085968,0.0758056640625
0.039521819353103636,0.07833549380302429
0.03889503180980682,0.07688631117343903
0.03938747122883797,0.07773057371377945
0.03800883442163468,0.07966989278793335
0.03733305037021637,0.07948924601078033
0.037119219452142714,0.08110951632261276
0.036728502810001375,0.07733654975891113
0.03673526123166084,0.08316954970359802
0.037383323162794115,0.08040272444486618
0.036880699545145036,0.08692781627178192
0.03842946738004684,0.08278513699769974
0.037103735655546186,0.08168921619653702
0.035985454171895984,0.08033052086830139
0.03499049991369248,0.08120311796665192
