train_losses,val_losses
0.4093867540359497,0.4723705053329468
0.3355617105960846,0.4276585280895233
0.2900882661342621,0.3751286566257477
0.2546017348766327,0.3069610297679901
0.22078042924404145,0.2620958387851715
0.18474728167057036,0.25362804532051086
0.15556690394878386,0.2324739545583725
0.14485073387622832,0.2306738644838333
0.13481286764144898,0.21012769639492035
0.12692850232124328,0.17720723152160645
0.12308884114027023,0.16689395904541016
0.12111911475658417,0.16162912547588348
0.11721595525741577,0.15445178747177124
0.1129239872097969,0.1421147584915161
0.1097557157278061,0.1413837969303131
0.10589490085840225,0.15018512308597565
0.10230321586132049,0.11757318675518036
0.10118335634469985,0.11003755033016205
0.09658867120742798,0.10744108259677887
0.09370864182710648,0.10758630186319351
0.09228078722953796,0.09678466618061066
0.08993882834911346,0.0984458401799202
0.08839132934808731,0.09715048968791962
0.08806422203779221,0.09376633167266846
0.08558516502380371,0.09433034062385559
0.08364990949630738,0.09036830067634583
0.08257296234369278,0.0908384770154953
0.08127302080392837,0.08811252564191818
0.07805478125810623,0.08966001868247986
0.07764058113098145,0.08262293040752411
0.0757788822054863,0.0853167474269867
0.0736656591296196,0.08929082006216049
0.07359175533056259,0.08776462078094482
0.07224605679512024,0.08525833487510681
0.0723151296377182,0.08419616520404816
0.07138113230466843,0.07892768830060959
0.06846739053726196,0.08556392043828964
0.06784499883651733,0.07972706109285355
0.06581927686929703,0.07975446432828903
0.06601738408207894,0.08301747590303421
0.06398982033133507,0.08901309967041016
0.06398539394140243,0.07942236959934235
0.06240089014172554,0.07839540392160416
0.060984370112419126,0.07891934365034103
0.06025453954935074,0.0806419625878334
0.06053507998585701,0.07662618905305862
0.059401869773864746,0.08115451037883759
0.05906665623188019,0.0863083228468895
0.05793469250202179,0.08336963504552841
0.055663859099149705,0.09252198040485382
0.055514789372682574,0.08193741738796234
0.053995281457901,0.08205173909664154
0.053336677700281145,0.08120675384998322
0.05210956707596779,0.08506692200899124
0.05141291916370392,0.08226998150348663
0.05080893412232399,0.08353030681610107
0.050008413195610044,0.08333846181631088
0.048202799260616304,0.08763962239027023
0.049227554351091385,0.08228079974651337
0.04742368385195732,0.08460002392530441
0.047762981802225116,0.08230976015329361
0.04687220826745033,0.08038342744112015
0.044815536588430405,0.09135300666093826
0.04406142085790634,0.08469758182764053
0.043445888161659243,0.08460469543933868
0.04192312881350517,0.08357372134923935
0.042777085304260255,0.08594603836536407
0.04186184927821159,0.08059955388307571
0.04152550026774406,0.09127309918403625
0.04203421771526337,0.08250772953033447
0.0394760511815548,0.08553392440080643
0.040038763731718066,0.08575880527496338
0.03893109634518623,0.09622100740671158
0.03937927931547165,0.08415202796459198
0.03850857093930245,0.08598959445953369
0.03768422082066536,0.09243224561214447
0.038576570153236386,0.08642279356718063
0.03738988935947418,0.08791907131671906
0.03616705387830734,0.08472549915313721
0.0355768196284771,0.09437590837478638
0.034502243250608446,0.08518034964799881
0.033430781587958334,0.09441238641738892
0.0334585715085268,0.09596304595470428
0.03207457810640335,0.08871830999851227
0.031382064521312716,0.08932583779096603
0.03245344310998917,0.09202475100755692
0.03183296173810959,0.09186927229166031
0.03130569532513618,0.09398709237575531
0.030719096213579176,0.0921836569905281
0.029481301084160805,0.09347384423017502
0.028868082165718078,0.09751322865486145
0.02855161055922508,0.09182941913604736
0.02852235287427902,0.10305552929639816
0.029534286260604857,0.09566458314657211
0.02911149486899376,0.10050804913043976
0.03368527591228485,0.09907636046409607
0.029580804333090783,0.09516660124063492
0.028947119787335395,0.09634246677160263
0.028420405089855195,0.09457405656576157
0.02881128452718258,0.09427454322576523
